ID,score
38985,3.0
38986,3.0
38987,3.0
38988,4.0
38989,5.0
38990,4.0
38991,4.0
38992,3.0
38993,2.0
38994,4.0
38995,4.0
38996,4.0
38997,3.0
38998,3.0
38999,3.0
39000,3.0
39001,2.0
39002,2.0
39003,4.0
39004,2.0
39005,4.0
39006,4.0
39007,2.0
39008,4.0
39009,4.0
39010,4.0
39011,4.0
39012,4.0
39013,4.0
39014,4.0
39015,4.0
39016,3.0
39017,5.0
39018,3.0
39019,3.0
39020,4.0
39021,3.0
39022,2.0
39023,3.0
39024,3.0
39025,4.0
39026,4.0
39027,2.0
39028,4.0
39029,3.0
39030,4.0
39031,3.0
39032,3.0
39033,3.0
39034,2.0
39035,4.0
39036,3.0
39037,2.0
39038,3.0
39039,3.0
39040,4.0
39041,2.0
39042,3.0
39043,3.0
39044,3.0
39045,3.0
39046,4.0
39047,1.0
39048,3.0
39049,3.0
39050,4.0
39051,2.0
39052,3.0
39053,2.0
39054,3.0
39055,4.0
39056,3.0
39057,3.0
39058,3.0
39059,2.0
39060,2.0
39061,4.0
39062,4.0
39063,3.0
39064,4.0
39065,3.0
39066,3.0
39067,4.0
39068,2.0
39069,4.0
39070,3.0
39071,3.0
39072,3.0
39073,3.0
39074,4.0
39075,3.0
39076,2.0
39077,3.0
39078,3.0
39079,3.0
39080,4.0
39081,4.0
39082,4.0
39083,3.0
39084,4.0
39085,3.0
39086,3.0
39087,2.0
39088,2.0
39089,3.0
39090,3.0
39091,3.0
39092,3.0
39093,4.0
39094,3.0
39095,3.0
39096,3.0
39097,3.0
39098,2.0
39099,4.0
39100,4.0
39101,4.0
39102,4.0
39103,2.0
39104,4.0
39105,4.0
39106,4.0
39107,3.0
39108,3.0
39109,3.0
39110,3.0
39111,4.0
39112,4.0
39113,4.0
39114,3.0
39115,3.0
39116,2.0
39117,3.0
39118,4.0
39119,3.0
39120,3.0
39121,4.0
39122,3.0
39123,2.0
39124,3.0
39125,3.0
39126,3.0
39127,4.0
39128,3.0
39129,4.0
39130,4.0
39131,4.0
39132,4.0
39133,3.0
39134,4.0
39135,2.0
39136,4.0
39137,3.0
39138,3.0
39139,3.0
39140,2.0
39141,3.0
39142,3.0
39143,2.0
39144,3.0
39145,4.0
39146,3.0
39147,2.0
39148,3.0
39149,3.0
39150,4.0
39151,3.0
39152,4.0
39153,4.0
39154,3.0
39155,3.0
39156,5.0
39157,2.0
39158,4.0
39159,4.0
39160,4.0
39161,4.0
39162,2.0
39163,3.0
39164,4.0
39165,1.0
39166,3.0
39167,4.0
39168,2.0
39169,5.0
39170,4.0
39171,3.0
39172,4.0
39173,1.0
39174,3.0
39175,4.0
39176,3.0
39177,3.0
39178,3.0
39179,3.0
39180,3.0
39181,3.0
39182,2.0
39183,3.0
39184,3.0
39185,2.0
39186,4.0
39187,4.0
39188,2.0
39189,2.0
39190,3.0
39191,4.0
39192,4.0
39193,4.0
39194,1.0
39195,3.0
39196,4.0
39197,4.0
39198,4.0
39199,3.0
39200,4.0
39201,3.0
39202,4.0
39203,3.0
39204,4.0
39205,2.0
39206,3.0
39207,4.0
39208,3.0
39209,1.0
39210,3.0
39211,3.0
39212,3.0
39213,4.0
39214,3.0
39215,2.0
39216,4.0
39217,3.0
39218,3.0
39219,3.0
39220,2.0
39221,3.0
39222,3.0
39223,2.0
39224,4.0
39225,1.0
39226,3.0
39227,2.0
39228,4.0
39229,3.0
39230,3.0
39231,3.0
39232,4.0
39233,4.0
39234,3.0
39235,4.0
39236,4.0
39237,4.0
39238,3.0
39239,3.0
39240,2.0
39241,3.0
39242,3.0
39243,3.0
39244,2.0
39245,3.0
39246,4.0
39247,3.0
39248,3.0
39249,4.0
39250,3.0
39251,3.0
39252,2.0
39253,2.0
39254,3.0
39255,4.0
39256,3.0
39257,4.0
39258,4.0
39259,4.0
39260,3.0
39261,3.0
39262,3.0
39263,5.0
39264,4.0
39265,2.0
39266,3.0
39267,4.0
39268,3.0
39269,4.0
39270,2.0
39271,3.0
39272,3.0
39273,4.0
39274,4.0
39275,2.0
39276,3.0
39277,3.0
39278,2.0
39279,3.0
39280,2.0
39281,3.0
39282,3.0
39283,3.0
39284,2.0
39285,3.0
39286,2.0
39287,4.0
39288,2.0
39289,2.0
39290,4.0
39291,3.0
39292,3.0
39293,2.0
39294,4.0
39295,3.0
39296,3.0
39297,3.0
39298,4.0
39299,4.0
39300,3.0
39301,3.0
39302,4.0
39303,3.0
39304,3.0
39305,2.0
39306,4.0
39307,3.0
39308,2.0
39309,4.0
39310,4.0
39311,3.0
39312,3.0
39313,4.0
39314,4.0
39315,2.0
39316,3.0
39317,4.0
39318,3.0
39319,4.0
39320,3.0
39321,2.0
39322,3.0
39323,1.0
39324,3.0
39325,2.0
39326,4.0
39327,2.0
39328,2.0
39329,4.0
39330,4.0
39331,3.0
39332,3.0
39333,4.0
39334,3.0
39335,3.0
39336,4.0
39337,3.0
39338,3.0
39339,4.0
39340,3.0
39341,3.0
39342,1.0
39343,4.0
39344,3.0
39345,2.0
39346,3.0
39347,3.0
39348,2.0
39349,3.0
39350,3.0
39351,5.0
39352,3.0
39353,3.0
39354,3.0
39355,4.0
39356,4.0
39357,4.0
39358,4.0
39359,3.0
39360,2.0
39361,3.0
39362,3.0
39363,2.0
39364,3.0
39365,4.0
39366,3.0
39367,3.0
39368,2.0
39369,3.0
39370,5.0
39371,2.0
39372,4.0
39373,3.0
39374,3.0
39375,4.0
39376,4.0
39377,3.0
39378,3.0
39379,4.0
39380,2.0
39381,2.0
39382,4.0
39383,3.0
39384,4.0
39385,3.0
39386,3.0
39387,2.0
39388,5.0
39389,4.0
39390,2.0
39391,3.0
39392,4.0
39393,3.0
39394,3.0
39395,3.0
39396,3.0
39397,2.0
39398,4.0
39399,4.0
39400,3.0
39401,3.0
39402,4.0
39403,2.0
39404,4.0
39405,3.0
39406,3.0
39407,3.0
39408,3.0
39409,4.0
39410,2.0
39411,3.0
39412,3.0
39413,4.0
39414,2.0
39415,2.0
39416,3.0
39417,2.0
39418,1.0
39419,3.0
39420,4.0
39421,1.0
39422,3.0
39423,4.0
39424,3.0
39425,3.0
39426,2.0
39427,3.0
39428,2.0
39429,4.0
39430,3.0
39431,2.0
39432,4.0
39433,2.0
39434,2.0
39435,3.0
39436,3.0
39437,2.0
39438,3.0
39439,3.0
39440,3.0
39441,4.0
39442,4.0
39443,4.0
39444,3.0
39445,2.0
39446,3.0
39447,4.0
39448,4.0
39449,2.0
39450,2.0
39451,2.0
39452,2.0
39453,3.0
39454,3.0
39455,1.0
39456,3.0
39457,3.0
39458,3.0
39459,3.0
39460,2.0
39461,3.0
39462,3.0
39463,2.0
39464,3.0
39465,3.0
39466,3.0
39467,3.0
39468,2.0
39469,2.0
39470,3.0
39471,2.0
39472,2.0
39473,3.0
39474,1.0
39475,3.0
39476,2.0
39477,4.0
39478,4.0
39479,4.0
39480,3.0
39481,3.0
39482,3.0
39483,4.0
39484,3.0
39485,3.0
39486,4.0
39487,3.0
39488,2.0
39489,4.0
39490,4.0
39491,3.0
39492,4.0
39493,3.0
39494,4.0
39495,3.0
39496,2.0
39497,2.0
39498,2.0
39499,3.0
39500,3.0
39501,3.0
39502,3.0
39503,3.0
39504,4.0
39505,2.0
39506,4.0
39507,3.0
39508,4.0
39509,1.0
39510,3.0
39511,2.0
39512,4.0
39513,3.0
39514,5.0
39515,3.0
39516,3.0
39517,3.0
39518,3.0
39519,3.0
39520,2.0
39521,2.0
39522,3.0
39523,2.0
39524,2.0
39525,2.0
39526,2.0
39527,3.0
39528,4.0
39529,3.0
39530,1.0
39531,3.0
39532,1.0
39533,2.0
39534,3.0
39535,3.0
39536,2.0
39537,2.0
39538,2.0
39539,4.0
39540,4.0
39541,3.0
39542,3.0
39543,4.0
39544,3.0
39545,4.0
39546,4.0
39547,3.0
39548,4.0
39549,3.0
39550,4.0
39551,4.0
39552,4.0
39553,4.0
39554,4.0
39555,4.0
39556,4.0
39557,4.0
39558,4.0
39559,4.0
39560,3.0
39561,4.0
39562,4.0
39563,3.0
39564,3.0
39565,3.0
39566,4.0
39567,4.0
39568,3.0
39569,3.0
39570,3.0
39571,3.0
39572,2.0
39573,3.0
39574,3.0
39575,3.0
39576,3.0
39577,3.0
39578,3.0
39579,3.0
39580,4.0
39581,3.0
39582,3.0
39583,2.0
39584,4.0
39585,3.0
39586,2.0
39587,2.0
39588,4.0
39589,4.0
39590,3.0
39591,4.0
39592,3.0
39593,3.0
39594,4.0
39595,3.0
39596,2.0
39597,1.0
39598,4.0
39599,3.0
39600,3.0
39601,2.0
39602,2.0
39603,2.0
39604,3.0
39605,3.0
39606,3.0
39607,3.0
39608,3.0
39609,3.0
39610,4.0
39611,4.0
39612,4.0
39613,4.0
39614,3.0
39615,5.0
39616,4.0
39617,4.0
39618,4.0
39619,2.0
39620,2.0
39621,3.0
39622,3.0
39623,3.0
39624,4.0
39625,2.0
39626,3.0
39627,3.0
39628,3.0
39629,4.0
39630,2.0
39631,3.0
39632,1.0
39633,4.0
39634,3.0
39635,3.0
39636,3.0
39637,4.0
39638,3.0
39639,3.0
39640,4.0
39641,2.0
39642,2.0
39643,3.0
39644,3.0
39645,3.0
39646,3.0
39647,1.0
39648,3.0
39649,2.0
39650,3.0
39651,2.0
39652,3.0
39653,2.0
39654,3.0
39655,3.0
39656,2.0
39657,3.0
39658,4.0
39659,3.0
39660,3.0
39661,4.0
39662,3.0
39663,3.0
39664,3.0
39665,2.0
39666,2.0
39667,3.0
39668,4.0
39669,3.0
39670,3.0
39671,4.0
39672,4.0
39673,4.0
39674,2.0
39675,4.0
39676,3.0
39677,3.0
39678,4.0
39679,4.0
39680,5.0
39681,4.0
39682,4.0
39683,3.0
39684,2.0
39685,3.0
39686,3.0
39687,3.0
39688,3.0
39689,2.0
39690,4.0
39691,2.0
39692,4.0
39693,4.0
39694,2.0
39695,2.0
39696,3.0
39697,3.0
39698,3.0
39699,3.0
39700,3.0
39701,2.0
39702,3.0
39703,4.0
39704,3.0
39705,4.0
39706,2.0
39707,3.0
39708,2.0
39709,4.0
39710,4.0
39711,3.0
39712,3.0
39713,3.0
39714,3.0
39715,3.0
39716,3.0
39717,4.0
39718,4.0
39719,2.0
39720,2.0
39721,3.0
39722,3.0
39723,3.0
39724,2.0
39725,3.0
39726,2.0
39727,3.0
39728,3.0
39729,2.0
39730,2.0
39731,3.0
39732,3.0
39733,3.0
39734,3.0
39735,4.0
39736,3.0
39737,2.0
39738,3.0
39739,3.0
39740,3.0
39741,4.0
39742,3.0
39743,3.0
39744,4.0
39745,4.0
39746,5.0
39747,3.0
39748,3.0
39749,4.0
39750,3.0
39751,3.0
39752,5.0
39753,2.0
39754,4.0
39755,3.0
39756,2.0
39757,3.0
39758,4.0
39759,3.0
39760,2.0
39761,5.0
39762,3.0
39763,4.0
39764,3.0
39765,4.0
39766,2.0
39767,4.0
39768,3.0
39769,3.0
39770,3.0
39771,3.0
39772,3.0
39773,3.0
39774,3.0
39775,3.0
39776,3.0
39777,3.0
39778,3.0
39779,4.0
39780,4.0
39781,3.0
39782,4.0
39783,3.0
39784,4.0
39785,4.0
39786,3.0
39787,4.0
39788,3.0
39789,2.0
39790,3.0
39791,4.0
39792,3.0
39793,4.0
39794,3.0
39795,4.0
39796,3.0
39797,3.0
39798,3.0
39799,3.0
39800,3.0
39801,4.0
39802,3.0
39803,3.0
39804,3.0
39805,4.0
39806,2.0
39807,4.0
39808,3.0
39809,3.0
39810,3.0
39811,4.0
39812,4.0
39813,4.0
39814,3.0
39815,3.0
39816,3.0
39817,4.0
39818,3.0
39819,3.0
39820,3.0
39821,4.0
39822,4.0
39823,3.0
39824,2.0
39825,3.0
39826,3.0
39827,4.0
39828,2.0
39829,3.0
39830,4.0
39831,3.0
39832,4.0
39833,3.0
39834,5.0
39835,3.0
39836,3.0
39837,5.0
39838,2.0
39839,3.0
39840,3.0
39841,3.0
39842,4.0
39843,4.0
39844,3.0
39845,4.0
39846,3.0
39847,4.0
39848,3.0
39849,4.0
39850,3.0
39851,2.0
39852,3.0
39853,4.0
39854,3.0
39855,4.0
39856,4.0
39857,3.0
39858,2.0
39859,4.0
39860,2.0
39861,3.0
39862,3.0
39863,4.0
39864,3.0
39865,3.0
39866,4.0
39867,3.0
39868,2.0
39869,2.0
39870,3.0
39871,4.0
39872,2.0
39873,3.0
39874,3.0
39875,3.0
39876,3.0
39877,3.0
39878,3.0
39879,3.0
39880,2.0
39881,4.0
39882,3.0
39883,3.0
39884,4.0
39885,4.0
39886,5.0
39887,3.0
39888,3.0
39889,3.0
39890,4.0
39891,3.0
39892,3.0
39893,5.0
39894,4.0
39895,4.0
39896,4.0
39897,3.0
39898,3.0
39899,3.0
39900,3.0
39901,3.0
39902,4.0
39903,4.0
39904,3.0
39905,3.0
39906,4.0
39907,3.0
39908,3.0
39909,2.0
39910,4.0
39911,2.0
39912,2.0
39913,4.0
39914,3.0
39915,3.0
39916,3.0
39917,3.0
39918,3.0
39919,4.0
39920,4.0
39921,4.0
39922,3.0
39923,3.0
39924,4.0
39925,4.0
39926,3.0
39927,3.0
39928,3.0
39929,3.0
39930,3.0
39931,3.0
39932,3.0
39933,2.0
39934,3.0
39935,2.0
39936,3.0
39937,2.0
39938,4.0
39939,3.0
39940,3.0
39941,2.0
39942,3.0
39943,3.0
39944,3.0
39945,3.0
39946,3.0
39947,3.0
39948,4.0
39949,3.0
39950,4.0
39951,3.0
39952,1.0
39953,2.0
39954,3.0
39955,4.0
39956,3.0
39957,4.0
39958,2.0
39959,3.0
39960,3.0
39961,3.0
39962,3.0
39963,4.0
39964,3.0
39965,3.0
39966,3.0
39967,2.0
39968,2.0
39969,3.0
39970,3.0
39971,3.0
39972,3.0
39973,4.0
39974,3.0
39975,4.0
39976,3.0
39977,4.0
39978,2.0
39979,3.0
39980,2.0
39981,3.0
39982,3.0
39983,4.0
39984,4.0
39985,3.0
39986,3.0
39987,3.0
39988,3.0
39989,4.0
39990,4.0
39991,3.0
39992,3.0
39993,4.0
39994,2.0
39995,3.0
39996,4.0
39997,4.0
39998,4.0
39999,3.0
40000,3.0
40001,3.0
40002,3.0
40003,4.0
40004,3.0
40005,4.0
40006,4.0
40007,3.0
40008,3.0
40009,3.0
40010,2.0
40011,4.0
40012,2.0
40013,4.0
40014,3.0
40015,4.0
40016,3.0
40017,2.0
40018,4.0
40019,4.0
40020,4.0
40021,3.0
40022,4.0
40023,2.0
40024,3.0
40025,4.0
40026,4.0
40027,3.0
40028,3.0
40029,2.0
40030,3.0
40031,4.0
40032,3.0
40033,4.0
40034,3.0
40035,4.0
40036,2.0
40037,4.0
40038,4.0
40039,3.0
40040,3.0
40041,3.0
40042,4.0
40043,4.0
40044,4.0
40045,4.0
40046,3.0
40047,3.0
40048,3.0
40049,2.0
40050,3.0
40051,2.0
40052,3.0
40053,4.0
40054,3.0
40055,4.0
40056,3.0
40057,3.0
40058,3.0
40059,4.0
40060,4.0
40061,4.0
40062,3.0
40063,4.0
40064,3.0
40065,3.0
40066,4.0
40067,2.0
40068,3.0
40069,3.0
40070,3.0
40071,3.0
40072,3.0
40073,3.0
40074,3.0
40075,2.0
40076,3.0
40077,3.0
40078,4.0
40079,3.0
40080,4.0
40081,3.0
40082,4.0
40083,3.0
40084,3.0
40085,4.0
40086,2.0
40087,3.0
40088,3.0
40089,4.0
40090,3.0
40091,3.0
40092,4.0
40093,4.0
40094,2.0
40095,4.0
40096,3.0
40097,4.0
40098,4.0
40099,4.0
40100,4.0
40101,4.0
40102,4.0
40103,4.0
40104,3.0
40105,4.0
40106,4.0
40107,3.0
40108,4.0
40109,3.0
40110,1.0
40111,3.0
40112,2.0
40113,3.0
40114,3.0
40115,4.0
40116,3.0
40117,3.0
40118,3.0
40119,4.0
40120,3.0
40121,3.0
40122,3.0
40123,3.0
40124,3.0
40125,3.0
40126,2.0
40127,4.0
40128,2.0
40129,4.0
40130,2.0
40131,3.0
40132,4.0
40133,3.0
40134,2.0
40135,4.0
40136,4.0
40137,4.0
40138,4.0
40139,4.0
40140,3.0
40141,3.0
40142,3.0
40143,4.0
40144,3.0
40145,3.0
40146,4.0
40147,3.0
40148,3.0
40149,4.0
40150,3.0
40151,2.0
40152,3.0
40153,4.0
40154,4.0
40155,2.0
40156,3.0
40157,4.0
40158,2.0
40159,3.0
40160,3.0
40161,4.0
40162,3.0
40163,1.0
40164,4.0
40165,3.0
40166,3.0
40167,3.0
40168,4.0
40169,2.0
40170,4.0
40171,3.0
40172,3.0
40173,3.0
40174,3.0
40175,3.0
40176,3.0
40177,3.0
40178,4.0
40179,2.0
40180,3.0
40181,3.0
40182,3.0
40183,3.0
40184,4.0
40185,2.0
40186,2.0
40187,2.0
40188,4.0
40189,3.0
40190,4.0
40191,4.0
40192,4.0
40193,4.0
40194,3.0
40195,4.0
40196,3.0
40197,4.0
40198,3.0
40199,4.0
40200,3.0
40201,3.0
40202,3.0
40203,3.0
40204,1.0
40205,5.0
40206,2.0
40207,3.0
40208,3.0
40209,3.0
40210,3.0
40211,3.0
40212,2.0
40213,3.0
40214,4.0
40215,2.0
40216,4.0
40217,3.0
40218,3.0
40219,4.0
40220,3.0
40221,4.0
40222,3.0
40223,4.0
40224,3.0
40225,3.0
40226,4.0
40227,3.0
40228,2.0
40229,4.0
40230,2.0
40231,4.0
40232,3.0
40233,3.0
40234,2.0
40235,3.0
40236,2.0
40237,3.0
40238,4.0
40239,3.0
40240,3.0
40241,3.0
40242,4.0
40243,4.0
40244,3.0
40245,4.0
40246,4.0
40247,4.0
40248,3.0
40249,4.0
40250,5.0
40251,3.0
40252,2.0
40253,4.0
40254,3.0
40255,4.0
40256,4.0
40257,4.0
40258,3.0
40259,4.0
40260,3.0
40261,4.0
40262,3.0
40263,3.0
40264,4.0
40265,4.0
40266,3.0
40267,3.0
40268,4.0
40269,3.0
40270,3.0
40271,3.0
40272,4.0
40273,3.0
40274,2.0
40275,2.0
40276,3.0
40277,4.0
40278,3.0
40279,4.0
40280,2.0
40281,3.0
40282,3.0
40283,4.0
40284,3.0
40285,3.0
40286,2.0
40287,4.0
40288,4.0
40289,2.0
40290,3.0
40291,3.0
40292,3.0
40293,3.0
40294,4.0
40295,3.0
40296,2.0
40297,2.0
40298,2.0
40299,3.0
40300,3.0
40301,3.0
40302,3.0
40303,4.0
40304,2.0
40305,3.0
40306,2.0
40307,3.0
40308,2.0
40309,3.0
40310,3.0
40311,3.0
40312,4.0
40313,3.0
40314,2.0
40315,2.0
40316,3.0
40317,4.0
40318,4.0
40319,2.0
40320,2.0
40321,2.0
40322,3.0
40323,2.0
40324,3.0
40325,3.0
40326,3.0
40327,1.0
40328,3.0
40329,3.0
40330,4.0
40331,3.0
40332,4.0
40333,3.0
40334,3.0
40335,2.0
40336,4.0
40337,4.0
40338,3.0
40339,4.0
40340,3.0
40341,4.0
40342,4.0
40343,4.0
40344,2.0
40345,3.0
40346,3.0
40347,4.0
40348,5.0
40349,2.0
40350,3.0
40351,3.0
40352,3.0
40353,4.0
40354,3.0
40355,3.0
40356,3.0
40357,3.0
40358,3.0
40359,3.0
40360,2.0
40361,3.0
40362,3.0
40363,4.0
40364,4.0
40365,3.0
40366,3.0
40367,3.0
40368,2.0
40369,3.0
40370,3.0
40371,4.0
40372,4.0
40373,3.0
40374,3.0
40375,5.0
40376,3.0
40377,4.0
40378,3.0
40379,4.0
40380,2.0
40381,3.0
40382,4.0
40383,3.0
40384,3.0
40385,4.0
40386,2.0
40387,4.0
40388,4.0
40389,3.0
40390,4.0
40391,3.0
40392,4.0
40393,3.0
40394,3.0
40395,3.0
40396,3.0
40397,3.0
40398,4.0
40399,3.0
40400,3.0
40401,4.0
40402,3.0
40403,3.0
40404,3.0
40405,3.0
40406,3.0
40407,2.0
40408,3.0
40409,3.0
40410,2.0
40411,2.0
40412,3.0
40413,5.0
40414,4.0
40415,3.0
40416,3.0
40417,2.0
40418,2.0
40419,3.0
40420,2.0
40421,3.0
40422,4.0
40423,3.0
40424,1.0
40425,3.0
40426,2.0
40427,4.0
40428,3.0
40429,4.0
40430,3.0
40431,3.0
40432,3.0
40433,2.0
40434,3.0
40435,2.0
40436,2.0
40437,2.0
40438,2.0
40439,2.0
40440,4.0
40441,4.0
40442,2.0
40443,4.0
40444,3.0
40445,3.0
40446,4.0
40447,3.0
40448,3.0
40449,3.0
40450,3.0
40451,3.0
40452,4.0
40453,2.0
40454,1.0
40455,3.0
40456,4.0
40457,2.0
40458,3.0
40459,2.0
40460,3.0
40461,4.0
40462,3.0
40463,3.0
40464,1.0
40465,3.0
40466,3.0
40467,2.0
40468,3.0
40469,3.0
40470,4.0
40471,4.0
40472,3.0
40473,3.0
40474,3.0
40475,2.0
40476,2.0
40477,3.0
40478,3.0
40479,4.0
40480,5.0
40481,2.0
40482,3.0
40483,4.0
40484,3.0
40485,4.0
40486,3.0
40487,3.0
40488,2.0
40489,3.0
40490,3.0
40491,3.0
40492,3.0
40493,4.0
40494,4.0
40495,3.0
40496,3.0
40497,4.0
40498,3.0
40499,4.0
40500,3.0
40501,4.0
40502,4.0
40503,3.0
40504,4.0
40505,3.0
40506,2.0
40507,2.0
40508,3.0
40509,2.0
40510,3.0
40511,3.0
40512,4.0
40513,3.0
40514,3.0
40515,3.0
40516,3.0
40517,3.0
40518,3.0
40519,3.0
40520,3.0
40521,1.0
40522,3.0
40523,2.0
40524,3.0
40525,2.0
40526,4.0
40527,4.0
40528,1.0
40529,1.0
40530,2.0
40531,3.0
40532,1.0
40533,2.0
40534,2.0
40535,2.0
40536,1.0
40537,4.0
40538,3.0
40539,2.0
40540,4.0
40541,2.0
40542,3.0
40543,3.0
40544,2.0
40545,3.0
40546,3.0
40547,2.0
40548,3.0
40549,4.0
40550,3.0
40551,2.0
40552,1.0
40553,2.0
40554,3.0
40555,3.0
40556,3.0
40557,3.0
40558,2.0
40559,4.0
40560,3.0
40561,2.0
40562,3.0
40563,3.0
40564,2.0
40565,4.0
40566,2.0
40567,4.0
40568,3.0
40569,4.0
40570,2.0
40571,2.0
40572,4.0
40573,2.0
40574,3.0
40575,2.0
40576,3.0
40577,2.0
40578,2.0
40579,3.0
40580,4.0
40581,2.0
40582,4.0
40583,2.0
40584,3.0
40585,2.0
40586,3.0
40587,4.0
40588,2.0
40589,4.0
40590,3.0
40591,2.0
40592,3.0
40593,2.0
40594,2.0
40595,1.0
40596,3.0
40597,2.0
40598,2.0
40599,2.0
40600,3.0
40601,2.0
40602,3.0
40603,2.0
40604,3.0
40605,2.0
40606,2.0
40607,2.0
40608,3.0
40609,1.0
40610,3.0
40611,2.0
40612,4.0
40613,5.0
40614,4.0
40615,3.0
40616,4.0
40617,3.0
40618,5.0
40619,3.0
40620,4.0
40621,3.0
40622,4.0
40623,3.0
40624,2.0
40625,3.0
40626,4.0
40627,3.0
40628,3.0
40629,4.0
40630,3.0
40631,4.0
40632,3.0
40633,4.0
40634,3.0
40635,3.0
40636,2.0
40637,3.0
40638,3.0
40639,3.0
40640,3.0
40641,4.0
40642,4.0
40643,2.0
40644,2.0
40645,3.0
40646,3.0
40647,4.0
40648,3.0
40649,3.0
40650,4.0
40651,3.0
40652,3.0
40653,3.0
40654,2.0
40655,3.0
40656,4.0
40657,3.0
40658,3.0
40659,5.0
40660,4.0
40661,3.0
40662,3.0
40663,5.0
40664,4.0
40665,4.0
40666,3.0
40667,4.0
40668,3.0
40669,4.0
40670,4.0
40671,4.0
40672,4.0
40673,2.0
40674,2.0
40675,3.0
40676,4.0
40677,4.0
40678,3.0
40679,3.0
40680,4.0
40681,4.0
40682,4.0
40683,5.0
40684,4.0
40685,2.0
40686,4.0
40687,2.0
40688,2.0
40689,5.0
40690,3.0
40691,4.0
40692,4.0
40693,2.0
40694,4.0
40695,2.0
40696,2.0
40697,3.0
40698,4.0
40699,3.0
40700,2.0
40701,3.0
40702,3.0
40703,3.0
40704,4.0
40705,3.0
40706,3.0
40707,2.0
40708,4.0
40709,5.0
40710,3.0
40711,4.0
40712,3.0
40713,3.0
40714,2.0
40715,4.0
40716,4.0
40717,3.0
40718,4.0
40719,3.0
40720,4.0
40721,4.0
40722,3.0
40723,3.0
40724,3.0
40725,3.0
40726,2.0
40727,4.0
40728,3.0
40729,3.0
40730,4.0
40731,3.0
40732,2.0
40733,3.0
40734,3.0
40735,5.0
40736,4.0
40737,2.0
40738,4.0
40739,3.0
40740,2.0
40741,1.0
40742,3.0
40743,3.0
40744,3.0
40745,3.0
40746,3.0
40747,4.0
40748,3.0
40749,4.0
40750,2.0
40751,3.0
40752,4.0
40753,3.0
40754,3.0
40755,3.0
40756,2.0
40757,3.0
40758,3.0
40759,2.0
40760,3.0
40761,2.0
40762,3.0
40763,3.0
40764,2.0
40765,3.0
40766,3.0
40767,3.0
40768,2.0
40769,3.0
40770,3.0
40771,2.0
40772,3.0
40773,3.0
40774,3.0
40775,2.0
40776,4.0
40777,3.0
40778,3.0
40779,4.0
40780,2.0
40781,4.0
40782,2.0
40783,3.0
40784,3.0
40785,2.0
40786,3.0
40787,3.0
40788,2.0
40789,4.0
40790,4.0
40791,3.0
40792,3.0
40793,4.0
40794,3.0
40795,3.0
40796,4.0
40797,2.0
40798,3.0
40799,4.0
40800,3.0
40801,2.0
40802,3.0
40803,3.0
40804,3.0
40805,4.0
40806,3.0
40807,1.0
40808,2.0
40809,4.0
40810,4.0
40811,3.0
40812,4.0
40813,2.0
40814,4.0
40815,3.0
40816,4.0
40817,3.0
40818,3.0
40819,3.0
40820,4.0
40821,4.0
40822,4.0
40823,3.0
40824,2.0
40825,2.0
40826,3.0
40827,3.0
40828,2.0
40829,3.0
40830,2.0
40831,4.0
40832,3.0
40833,2.0
40834,3.0
40835,4.0
40836,3.0
40837,3.0
40838,4.0
40839,4.0
40840,3.0
40841,4.0
40842,3.0
40843,4.0
40844,3.0
40845,3.0
40846,3.0
40847,3.0
40848,3.0
40849,3.0
40850,3.0
40851,3.0
40852,4.0
40853,3.0
40854,2.0
40855,3.0
40856,2.0
40857,4.0
40858,2.0
40859,3.0
40860,4.0
40861,2.0
40862,3.0
40863,3.0
40864,2.0
40865,2.0
40866,4.0
40867,4.0
40868,3.0
40869,4.0
40870,4.0
40871,3.0
40872,2.0
40873,4.0
40874,3.0
40875,3.0
40876,3.0
40877,3.0
40878,2.0
40879,4.0
40880,3.0
40881,4.0
40882,2.0
40883,4.0
40884,2.0
40885,2.0
40886,3.0
40887,3.0
40888,3.0
40889,2.0
40890,3.0
40891,3.0
40892,3.0
40893,3.0
40894,4.0
40895,2.0
40896,2.0
40897,3.0
40898,2.0
40899,3.0
40900,3.0
40901,3.0
40902,3.0
40903,3.0
40904,4.0
40905,3.0
40906,2.0
40907,5.0
40908,4.0
40909,3.0
40910,3.0
40911,3.0
40912,3.0
40913,3.0
40914,3.0
40915,4.0
40916,3.0
40917,3.0
40918,4.0
40919,3.0
40920,4.0
40921,4.0
40922,4.0
40923,3.0
40924,4.0
40925,3.0
40926,3.0
40927,3.0
40928,3.0
40929,2.0
40930,3.0
40931,3.0
40932,4.0
40933,3.0
40934,4.0
40935,3.0
40936,3.0
40937,2.0
40938,3.0
40939,3.0
40940,4.0
40941,3.0
40942,3.0
40943,3.0
40944,2.0
40945,3.0
40946,3.0
40947,4.0
40948,3.0
40949,4.0
40950,4.0
40951,4.0
40952,4.0
40953,3.0
40954,3.0
40955,3.0
40956,3.0
40957,4.0
40958,3.0
40959,3.0
40960,4.0
40961,2.0
40962,4.0
40963,4.0
40964,3.0
40965,4.0
40966,3.0
40967,3.0
40968,2.0
40969,3.0
40970,3.0
40971,3.0
40972,3.0
40973,3.0
40974,3.0
40975,3.0
40976,4.0
40977,2.0
40978,3.0
40979,3.0
40980,3.0
40981,2.0
40982,2.0
40983,3.0
